field,date,product,volume_net,volume_gross,unit,avg_lat,avg_lon,fldMainArea,status,hc_type
33/9-6 DELTA,2010-04-01,NGL,2e-05,0.0,mill_sm3,,,,,
33/9-6 DELTA,2010-04-01,Oil,0.00183,0.00238,mill_sm3,,,,,
33/9-6 DELTA,2010-05-01,Gas,0.0,0.0005,bill_sm3,,,,,
33/9-6 DELTA,2010-05-01,NGL,0.0001,0.0,mill_sm3,,,,,
33/9-6 DELTA,2010-05-01,Oil,0.00314,0.00313,mill_sm3,,,,,
33/9-6 DELTA,2010-06-01,Gas,0.0,0.00031,bill_sm3,,,,,
33/9-6 DELTA,2010-06-01,NGL,3e-05,0.0,mill_sm3,,,,,
33/9-6 DELTA,2010-06-01,Oil,0.00168,0.00193,mill_sm3,,,,,
33/9-6 DELTA,2010-07-01,Gas,0.0,0.00046,bill_sm3,,,,,
33/9-6 DELTA,2010-07-01,Oil,0.00282,0.00287,mill_sm3,,,,,
33/9-6 DELTA,2010-08-01,Gas,0.0,0.00038,bill_sm3,,,,,
33/9-6 DELTA,2010-08-01,Oil,0.00231,0.00237,mill_sm3,,,,,
33/9-6 DELTA,2010-10-01,Oil,0.00048,0.0,mill_sm3,,,,,
33/9-6 DELTA,2010-12-01,Gas,0.0,7e-05,bill_sm3,,,,,
33/9-6 DELTA,2010-12-01,Oil,0.00049,0.00045,mill_sm3,,,,,
33/9-6 DELTA,2011-02-01,Gas,0.0,0.00018,bill_sm3,,,,,
33/9-6 DELTA,2011-02-01,Oil,0.00109,0.00115,mill_sm3,,,,,
33/9-6 DELTA,2011-03-01,Gas,0.0,0.0002,bill_sm3,,,,,
33/9-6 DELTA,2011-03-01,Oil,0.001,0.00122,mill_sm3,,,,,
33/9-6 DELTA,2011-04-01,Gas,0.0,0.00038,bill_sm3,,,,,
33/9-6 DELTA,2011-04-01,Oil,0.00237,0.0024,mill_sm3,,,,,
33/9-6 DELTA,2011-05-01,Gas,0.0,0.0004,bill_sm3,,,,,
33/9-6 DELTA,2011-05-01,Oil,0.00251,0.00251,mill_sm3,,,,,
33/9-6 DELTA,2011-06-01,Gas,0.0,0.00024,bill_sm3,,,,,
33/9-6 DELTA,2011-06-01,Oil,0.00152,0.00149,mill_sm3,,,,,
33/9-6 DELTA,2011-07-01,Gas,0.0,0.00029,bill_sm3,,,,,
33/9-6 DELTA,2011-07-01,Oil,0.00186,0.00181,mill_sm3,,,,,
33/9-6 DELTA,2011-08-01,Gas,0.0,0.00041,bill_sm3,,,,,
33/9-6 DELTA,2011-08-01,Oil,0.00253,0.00259,mill_sm3,,,,,
33/9-6 DELTA,2011-09-01,Gas,0.0,0.00035,bill_sm3,,,,,
33/9-6 DELTA,2011-09-01,Oil,0.00207,0.00216,mill_sm3,,,,,
33/9-6 DELTA,2011-10-01,Gas,0.0,0.00011,bill_sm3,,,,,
33/9-6 DELTA,2011-10-01,Oil,0.00048,0.00065,mill_sm3,,,,,
33/9-6 DELTA,2011-11-01,Gas,0.0,0.00032,bill_sm3,,,,,
33/9-6 DELTA,2011-11-01,Oil,0.00199,0.00199,mill_sm3,,,,,
33/9-6 DELTA,2011-12-01,Gas,0.0,0.00025,bill_sm3,,,,,
33/9-6 DELTA,2011-12-01,Oil,0.00148,0.00154,mill_sm3,,,,,
33/9-6 DELTA,2012-01-01,Gas,0.0,0.00028,bill_sm3,,,,,
33/9-6 DELTA,2012-01-01,Oil,0.00165,0.00173,mill_sm3,,,,,
33/9-6 DELTA,2012-02-01,Gas,0.0,0.0001,bill_sm3,,,,,
33/9-6 DELTA,2012-02-01,Oil,0.00059,0.00061,mill_sm3,,,,,
33/9-6 DELTA,2012-03-01,Gas,0.0,0.00021,bill_sm3,,,,,
33/9-6 DELTA,2012-03-01,Oil,0.00113,0.00128,mill_sm3,,,,,
33/9-6 DELTA,2012-05-01,Gas,0.0,6e-05,bill_sm3,,,,,
33/9-6 DELTA,2012-05-01,Oil,0.00025,0.00035,mill_sm3,,,,,
33/9-6 DELTA,2012-06-01,Gas,0.0,0.00023,bill_sm3,,,,,
33/9-6 DELTA,2012-06-01,Oil,0.0012,0.00142,mill_sm3,,,,,
33/9-6 DELTA,2012-07-01,Gas,0.0,0.0004,bill_sm3,,,,,
33/9-6 DELTA,2012-07-01,Oil,0.00242,0.00251,mill_sm3,,,,,
33/9-6 DELTA,2012-08-01,Gas,0.0,0.00024,bill_sm3,,,,,
33/9-6 DELTA,2012-08-01,Oil,0.00142,0.00147,mill_sm3,,,,,
33/9-6 DELTA,2012-09-01,Gas,0.0,1e-05,bill_sm3,,,,,
33/9-6 DELTA,2012-09-01,Oil,3e-05,9e-05,mill_sm3,,,,,
33/9-6 DELTA,2012-10-01,Gas,0.0,0.00037,bill_sm3,,,,,
33/9-6 DELTA,2012-10-01,Oil,0.00235,0.0023,mill_sm3,,,,,
33/9-6 DELTA,2012-11-01,Gas,0.0,0.00027,bill_sm3,,,,,
33/9-6 DELTA,2012-11-01,Oil,0.00147,0.00168,mill_sm3,,,,,
33/9-6 DELTA,2012-12-01,Gas,0.0,0.00015,bill_sm3,,,,,
33/9-6 DELTA,2012-12-01,Oil,0.00087,0.00095,mill_sm3,,,,,
33/9-6 DELTA,2013-01-01,Gas,0.0,7e-05,bill_sm3,,,,,
33/9-6 DELTA,2013-01-01,Oil,0.00033,0.00047,mill_sm3,,,,,
33/9-6 DELTA,2013-03-01,Gas,0.0,0.00013,bill_sm3,,,,,
33/9-6 DELTA,2013-03-01,Oil,0.00071,0.0008,mill_sm3,,,,,
33/9-6 DELTA,2013-04-01,Gas,0.0,0.00011,bill_sm3,,,,,
33/9-6 DELTA,2013-04-01,Oil,0.00063,0.0007,mill_sm3,,,,,
33/9-6 DELTA,2013-05-01,Gas,0.0,5e-05,bill_sm3,,,,,
33/9-6 DELTA,2013-05-01,Oil,0.00026,0.00032,mill_sm3,,,,,
33/9-6 DELTA,2013-06-01,Gas,0.0,7e-05,bill_sm3,,,,,
33/9-6 DELTA,2013-06-01,Oil,0.00034,0.00045,mill_sm3,,,,,
33/9-6 DELTA,2013-07-01,Gas,0.0,5e-05,bill_sm3,,,,,
33/9-6 DELTA,2013-07-01,Oil,0.00026,0.00032,mill_sm3,,,,,
33/9-6 DELTA,2013-08-01,Gas,0.0,6e-05,bill_sm3,,,,,
33/9-6 DELTA,2013-08-01,Oil,0.00042,0.0004,mill_sm3,,,,,
33/9-6 DELTA,2013-09-01,Gas,0.0,0.00014,bill_sm3,,,,,
33/9-6 DELTA,2013-09-01,Oil,0.00066,0.00086,mill_sm3,,,,,
33/9-6 DELTA,2013-10-01,Oil,1e-05,2e-05,mill_sm3,,,,,
33/9-6 DELTA,2013-12-01,Gas,0.0,0.00015,bill_sm3,,,,,
33/9-6 DELTA,2013-12-01,Oil,0.00074,0.00092,mill_sm3,,,,,
33/9-6 DELTA,2014-01-01,Gas,0.0,0.00014,bill_sm3,,,,,
33/9-6 DELTA,2014-01-01,Oil,0.00068,0.00089,mill_sm3,,,,,
33/9-6 DELTA,2014-02-01,Gas,0.0,1e-05,bill_sm3,,,,,
33/9-6 DELTA,2014-02-01,Oil,3e-05,5e-05,mill_sm3,,,,,
7220/11-1 (ALTA),2018-07-01,Gas,0.0,0.00195,bill_sm3,,,,,
7220/11-1 (ALTA),2018-07-01,Oil,0.01855,0.01855,mill_sm3,,,,,
7220/11-1 (ALTA),2018-08-01,Gas,0.0,0.00482,bill_sm3,,,,,
7220/11-1 (ALTA),2018-08-01,Oil,0.04349,0.04349,mill_sm3,,,,,
7220/11-1 (ALTA),2018-09-01,Gas,0.0,0.00588,bill_sm3,,,,,
7220/11-1 (ALTA),2018-09-01,Oil,0.04389,0.04389,mill_sm3,,,,,
AASTA HANSTEEN,2018-12-01,Condensate,0.00031,0.00028,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2018-12-01,Gas,0.02734,0.03849,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-01-01,Condensate,0.00522,0.00362,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-01-01,Gas,0.15664,0.1596,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-02-01,Condensate,0.00901,0.00712,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-02-01,Gas,0.35253,0.34732,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-03-01,Condensate,0.01762,0.01362,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-03-01,Gas,0.70677,0.7101,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-04-01,Condensate,0.01019,0.00821,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-04-01,Gas,0.43833,0.44407,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-05-01,Condensate,0.01637,0.01279,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-05-01,Gas,0.66761,0.67377,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-06-01,Condensate,0.01826,0.01331,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-06-01,Gas,0.63007,0.64458,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-07-01,Condensate,0.01847,0.01349,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-07-01,Gas,0.71411,0.70803,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-08-01,Condensate,0.01937,0.01355,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-08-01,Gas,0.67576,0.68098,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-09-01,Condensate,0.00332,0.00331,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-09-01,Gas,0.20032,0.20719,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-10-01,Condensate,0.01738,0.01298,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-10-01,Gas,0.74234,0.74543,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-11-01,Condensate,0.01458,0.01124,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-11-01,Gas,0.67047,0.67714,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-12-01,Condensate,0.01818,0.01313,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2019-12-01,Gas,0.7942,0.802,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-01-01,Condensate,0.0171,0.01264,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-01-01,Gas,0.75427,0.76188,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-02-01,Condensate,0.01549,0.0104,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-02-01,Gas,0.65718,0.66355,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-03-01,Condensate,0.01551,0.0117,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-03-01,Gas,0.75448,0.76252,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-04-01,Condensate,0.01646,0.01159,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-04-01,Gas,0.75648,0.76756,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-05-01,Condensate,0.01726,0.01194,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-05-01,Gas,0.80341,0.80782,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-06-01,Condensate,0.01568,0.01086,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-06-01,Gas,0.7234,0.7301,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-07-01,Condensate,0.01405,0.01116,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-07-01,Gas,0.58066,0.58609,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-08-01,Condensate,0.01283,0.00902,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-08-01,Gas,0.58969,0.59774,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-09-01,Condensate,0.01585,0.01138,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-09-01,Gas,0.77078,0.77898,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-10-01,Condensate,0.01808,0.01164,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-10-01,Gas,0.80127,0.80954,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-11-01,Condensate,0.01693,0.01074,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-11-01,Gas,0.74702,0.76722,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-12-01,Condensate,0.01644,0.01028,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2020-12-01,Gas,0.81077,0.80599,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-01-01,Condensate,0.01319,0.00852,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-01-01,Gas,0.77758,0.78632,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-02-01,Condensate,0.01494,0.00914,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-02-01,Gas,0.69284,0.7023,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-03-01,Condensate,0.01218,0.00735,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-03-01,Gas,0.67787,0.68463,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-04-01,Condensate,0.01391,0.00859,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-04-01,Gas,0.75597,0.76675,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-05-01,Condensate,0.01745,0.0101,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-05-01,Gas,0.7906,0.79969,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-06-01,Condensate,0.01619,0.0092,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-06-01,Gas,0.75281,0.76062,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-07-01,Condensate,0.01711,0.00997,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-07-01,Gas,0.79835,0.80824,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-08-01,Condensate,0.01597,0.00927,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-08-01,Gas,0.79916,0.80829,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-09-01,Condensate,0.00914,0.0061,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-09-01,Gas,0.54148,0.5479,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-10-01,Condensate,0.0133,0.00787,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-10-01,Gas,0.80094,0.80925,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-11-01,Condensate,0.01453,0.00874,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-11-01,Gas,0.77332,0.78201,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-12-01,Condensate,0.01437,0.00884,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2021-12-01,Gas,0.75867,0.77714,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-01-01,Condensate,0.01529,0.00914,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-01-01,Gas,0.80931,0.80822,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-02-01,Condensate,0.01398,0.00813,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-02-01,Gas,0.71692,0.72611,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-03-01,Condensate,0.01426,0.00861,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-03-01,Gas,0.72141,0.72911,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-04-01,Condensate,0.01292,0.00844,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-04-01,Gas,0.75664,0.76535,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-05-01,Condensate,0.01453,0.00844,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-05-01,Gas,0.78196,0.79125,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-06-01,Condensate,0.01465,0.00832,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-06-01,Gas,0.74314,0.75152,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-07-01,Condensate,0.01629,0.00972,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-07-01,Gas,0.73692,0.74667,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-08-01,Condensate,0.01831,0.01076,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-08-01,Gas,0.7993,0.80852,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-09-01,Condensate,0.01478,0.00864,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-09-01,Gas,0.67095,0.67917,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-10-01,Condensate,0.01776,0.00975,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-10-01,Gas,0.73369,0.74241,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-11-01,Condensate,0.01501,0.00856,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-11-01,Gas,0.64287,0.65132,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-12-01,Condensate,0.01728,0.01022,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2022-12-01,Gas,0.7765,0.78745,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-01-01,Condensate,0.01396,0.00729,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-01-01,Gas,0.65079,0.7011,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-02-01,Condensate,0.01133,0.00672,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-02-01,Gas,0.6041,0.61058,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-03-01,Condensate,0.01555,0.009,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-03-01,Gas,0.79285,0.8081,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-04-01,Condensate,0.01488,0.00843,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-04-01,Gas,0.71352,0.72291,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-05-01,Condensate,0.00858,0.0058,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-05-01,Gas,0.44357,0.46237,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-07-01,Condensate,0.00668,0.00484,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-07-01,Gas,0.34224,0.34709,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-08-01,Condensate,0.01922,0.01017,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-08-01,Gas,0.77148,0.78313,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-09-01,Condensate,0.00709,0.0048,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-09-01,Gas,0.37436,0.39092,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-10-01,Condensate,0.01711,0.0102,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-10-01,Gas,0.73901,0.75091,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-11-01,Condensate,0.01636,0.00904,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-11-01,Gas,0.69432,0.70177,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-12-01,Condensate,0.01681,0.00973,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2023-12-01,Gas,0.77522,0.78601,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-01-01,Condensate,0.0158,0.00913,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-01-01,Gas,0.72317,0.73413,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-02-01,Condensate,0.01421,0.00815,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-02-01,Gas,0.63856,0.64853,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-03-01,Condensate,0.01449,0.00813,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-03-01,Gas,0.68034,0.68955,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-04-01,Condensate,0.01004,0.00555,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-04-01,Gas,0.50604,0.51891,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-05-01,Condensate,0.01497,0.00712,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-05-01,Gas,0.76283,0.7697,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-06-01,Condensate,0.01149,0.00602,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-06-01,Gas,0.63135,0.64079,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-07-01,Condensate,0.01599,0.00745,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-07-01,Gas,0.78138,0.79406,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-08-01,Condensate,0.01589,0.00737,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-08-01,Gas,0.77492,0.78643,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-09-01,Condensate,0.01183,0.00602,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-09-01,Gas,0.62418,0.63383,bill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
AASTA HANSTEEN,2024-10-01,Condensate,0.01573,0.00729,mill_sm3,67.06148216666666,6.974710333333333,Norwegian sea,Producing,GAS
