field,date,product,volume,unit
SLEIPNER ØST,2000-09-01,Gas,0.23388,bill_sm3
SLEIPNER ØST,2000-10-01,Gas,0.64765,bill_sm3
SLEIPNER ØST,2000-11-01,Gas,0.62866,bill_sm3
SLEIPNER ØST,2000-12-01,Gas,0.70075,bill_sm3
SLEIPNER ØST,2001-01-01,Gas,0.72139,bill_sm3
SLEIPNER ØST,2001-02-01,Gas,0.65307,bill_sm3
SLEIPNER ØST,2001-03-01,Gas,0.62521,bill_sm3
SLEIPNER ØST,2001-04-01,Gas,0.39709,bill_sm3
SLEIPNER ØST,2001-05-01,Gas,0.64674,bill_sm3
SLEIPNER ØST,2001-06-01,Gas,0.61318,bill_sm3
SLEIPNER ØST,2001-07-01,Gas,0.64218,bill_sm3
SLEIPNER ØST,2001-08-01,Gas,0.65229,bill_sm3
SLEIPNER ØST,2001-09-01,Gas,0.61228,bill_sm3
SLEIPNER ØST,2001-10-01,Gas,0.64516,bill_sm3
SLEIPNER ØST,2001-11-01,Gas,0.57605,bill_sm3
SLEIPNER ØST,2001-12-01,Gas,0.58096,bill_sm3
SLEIPNER ØST,2002-01-01,Gas,0.60098,bill_sm3
SLEIPNER ØST,2002-02-01,Gas,0.56373,bill_sm3
SLEIPNER ØST,2002-03-01,Gas,0.62459,bill_sm3
SLEIPNER ØST,2002-04-01,Gas,0.61639,bill_sm3
SLEIPNER ØST,2002-05-01,Gas,0.63741,bill_sm3
SLEIPNER ØST,2002-06-01,Gas,0.61117,bill_sm3
SLEIPNER ØST,2002-07-01,Gas,0.598,bill_sm3
SLEIPNER ØST,2002-08-01,Gas,0.57565,bill_sm3
SLEIPNER ØST,2002-09-01,Gas,0.21355,bill_sm3
SLEIPNER ØST,2002-10-01,Gas,0.62212,bill_sm3
SLEIPNER ØST,2002-11-01,Gas,0.59091,bill_sm3
SLEIPNER ØST,2002-12-01,Gas,0.5623,bill_sm3
SLEIPNER ØST,2003-01-01,Gas,0.49596,bill_sm3
SLEIPNER ØST,2003-02-01,Gas,0.4305,bill_sm3
SLEIPNER ØST,2003-03-01,Gas,0.49888,bill_sm3
SLEIPNER ØST,2003-04-01,Gas,0.4576,bill_sm3
SLEIPNER ØST,2003-05-01,Gas,0.49971,bill_sm3
SLEIPNER ØST,2003-06-01,Gas,0.3417,bill_sm3
SLEIPNER ØST,2003-07-01,Gas,0.47776,bill_sm3
SLEIPNER ØST,2003-08-01,Gas,0.45982,bill_sm3
SLEIPNER ØST,2003-09-01,Gas,0.43956,bill_sm3
SLEIPNER ØST,2003-10-01,Gas,0.47668,bill_sm3
SLEIPNER ØST,2003-11-01,Gas,0.46777,bill_sm3
SLEIPNER ØST,2003-12-01,Gas,0.49229,bill_sm3
SLEIPNER ØST,2004-01-01,Gas,0.48788,bill_sm3
SLEIPNER ØST,2004-02-01,Gas,0.45047,bill_sm3
SLEIPNER ØST,2004-03-01,Gas,0.49489,bill_sm3
SLEIPNER ØST,2004-04-01,Gas,0.45905,bill_sm3
SLEIPNER ØST,2004-05-01,Gas,0.51198,bill_sm3
SLEIPNER ØST,2004-06-01,Gas,0.47428,bill_sm3
SLEIPNER ØST,2004-07-01,Gas,0.50823,bill_sm3
SLEIPNER ØST,2004-08-01,Gas,0.23472,bill_sm3
SLEIPNER ØST,2004-09-01,Gas,0.38471,bill_sm3
SLEIPNER ØST,2004-10-01,Gas,0.48013,bill_sm3
SLEIPNER ØST,2004-11-01,Gas,0.48205,bill_sm3
SLEIPNER ØST,2004-12-01,Gas,0.49644,bill_sm3
SLEIPNER ØST,2005-01-01,Gas,0.48887,bill_sm3
SLEIPNER ØST,2005-02-01,Gas,0.45407,bill_sm3
SLEIPNER ØST,2005-03-01,Gas,0.46396,bill_sm3
SLEIPNER ØST,2005-04-01,Gas,0.4826,bill_sm3
SLEIPNER ØST,2005-05-01,Gas,0.49866,bill_sm3
SLEIPNER ØST,2005-06-01,Gas,0.49782,bill_sm3
SLEIPNER ØST,2005-07-01,Gas,0.51141,bill_sm3
SLEIPNER ØST,2005-08-01,Gas,0.52421,bill_sm3
SLEIPNER ØST,2005-09-01,Gas,0.3931,bill_sm3
SLEIPNER ØST,2005-10-01,Gas,0.43587,bill_sm3
SLEIPNER ØST,2005-11-01,Gas,0.48848,bill_sm3
SLEIPNER ØST,2005-12-01,Gas,0.50896,bill_sm3
SLEIPNER ØST,2006-01-01,Gas,0.51957,bill_sm3
SLEIPNER ØST,2006-02-01,Gas,0.43624,bill_sm3
SLEIPNER ØST,2006-03-01,Gas,0.46318,bill_sm3
SLEIPNER ØST,2006-04-01,Gas,0.46335,bill_sm3
SLEIPNER ØST,2006-05-01,Gas,0.51613,bill_sm3
SLEIPNER ØST,2006-06-01,Gas,0.03954,bill_sm3
SLEIPNER ØST,2006-07-01,Gas,0.42752,bill_sm3
SLEIPNER ØST,2006-08-01,Gas,0.36683,bill_sm3
SLEIPNER ØST,2006-09-01,Gas,0.43981,bill_sm3
SLEIPNER ØST,2006-10-01,Gas,0.4398,bill_sm3
SLEIPNER ØST,2006-11-01,Gas,0.37355,bill_sm3
SLEIPNER ØST,2006-12-01,Gas,0.44647,bill_sm3
SLEIPNER ØST,2007-01-01,Gas,0.44761,bill_sm3
SLEIPNER ØST,2007-02-01,Gas,0.41773,bill_sm3
SLEIPNER ØST,2007-03-01,Gas,0.36845,bill_sm3
SLEIPNER ØST,2007-04-01,Gas,0.33345,bill_sm3
SLEIPNER ØST,2007-05-01,Gas,0.43488,bill_sm3
SLEIPNER ØST,2007-06-01,Gas,0.39507,bill_sm3
SLEIPNER ØST,2007-07-01,Gas,0.39268,bill_sm3
SLEIPNER ØST,2007-08-01,Gas,0.42362,bill_sm3
SLEIPNER ØST,2007-09-01,Gas,0.33921,bill_sm3
SLEIPNER ØST,2007-10-01,Gas,0.40089,bill_sm3
SLEIPNER ØST,2007-11-01,Gas,0.39196,bill_sm3
SLEIPNER ØST,2007-12-01,Gas,0.38766,bill_sm3
SLEIPNER ØST,2008-01-01,Gas,0.41189,bill_sm3
SLEIPNER ØST,2008-02-01,Gas,0.34497,bill_sm3
SLEIPNER ØST,2008-03-01,Gas,0.32354,bill_sm3
SLEIPNER ØST,2008-04-01,Gas,0.35075,bill_sm3
SLEIPNER ØST,2008-05-01,Gas,0.38478,bill_sm3
SLEIPNER ØST,2008-06-01,Gas,0.33423,bill_sm3
SLEIPNER ØST,2008-07-01,Gas,0.33509,bill_sm3
SLEIPNER ØST,2008-08-01,Gas,0.21535,bill_sm3
SLEIPNER ØST,2008-09-01,Gas,0.21111,bill_sm3
SLEIPNER ØST,2008-10-01,Gas,0.31724,bill_sm3
SLEIPNER ØST,2008-11-01,Gas,0.27094,bill_sm3
SLEIPNER ØST,2008-12-01,Gas,0.26872,bill_sm3
SLEIPNER ØST,2009-01-01,Gas,0.25349,bill_sm3
SLEIPNER ØST,2009-02-01,Gas,0.2009,bill_sm3
SLEIPNER ØST,2009-03-01,Gas,0.22851,bill_sm3
SLEIPNER ØST,2009-04-01,Gas,0.19449,bill_sm3
SLEIPNER ØST,2009-05-01,Gas,0.18189,bill_sm3
SLEIPNER ØST,2009-06-01,Gas,0.16455,bill_sm3
SLEIPNER ØST,2009-07-01,Gas,0.15705,bill_sm3
SLEIPNER ØST,2009-08-01,Gas,0.14486,bill_sm3
SLEIPNER ØST,2009-09-01,Gas,0.12374,bill_sm3
SLEIPNER ØST,2009-10-01,Gas,0.15376,bill_sm3
SLEIPNER ØST,2009-11-01,Gas,0.13394,bill_sm3
SLEIPNER ØST,2009-12-01,Gas,0.14189,bill_sm3
SLEIPNER ØST,2010-01-01,Gas,0.13686,bill_sm3
SLEIPNER ØST,2010-02-01,Gas,0.10505,bill_sm3
SLEIPNER ØST,2010-03-01,Gas,0.05501,bill_sm3
SLEIPNER ØST,2010-04-01,Gas,0.10721,bill_sm3
SLEIPNER ØST,2010-05-01,Gas,0.11945,bill_sm3
SLEIPNER ØST,2010-06-01,Gas,0.12958,bill_sm3
SLEIPNER ØST,2010-07-01,Gas,0.1242,bill_sm3
SLEIPNER ØST,2010-08-01,Gas,0.06456,bill_sm3
SLEIPNER ØST,2010-09-01,Gas,0.08475,bill_sm3
SLEIPNER ØST,2010-10-01,Gas,0.11156,bill_sm3
SLEIPNER ØST,2010-11-01,Gas,0.1132,bill_sm3
SLEIPNER ØST,2010-12-01,Gas,0.09942,bill_sm3
SLEIPNER ØST,2011-01-01,Gas,0.10164,bill_sm3
SLEIPNER ØST,2011-02-01,Gas,0.07656,bill_sm3
SLEIPNER ØST,2011-03-01,Gas,0.09122,bill_sm3
SLEIPNER ØST,2011-04-01,Gas,0.07655,bill_sm3
SLEIPNER ØST,2011-05-01,Gas,0.07466,bill_sm3
SLEIPNER ØST,2011-06-01,Gas,0.07859,bill_sm3
SLEIPNER ØST,2011-07-01,Gas,0.08358,bill_sm3
SLEIPNER ØST,2011-08-01,Gas,0.07743,bill_sm3
SLEIPNER ØST,2011-09-01,Gas,0.0627,bill_sm3
SLEIPNER ØST,2011-10-01,Gas,0.07216,bill_sm3
SLEIPNER ØST,2011-11-01,Gas,0.07062,bill_sm3
SLEIPNER ØST,2011-12-01,Gas,0.07148,bill_sm3
SLEIPNER ØST,2012-01-01,Gas,0.06997,bill_sm3
SLEIPNER ØST,2012-02-01,Gas,0.06645,bill_sm3
SLEIPNER ØST,2012-03-01,Gas,0.07167,bill_sm3
SLEIPNER ØST,2012-04-01,Gas,0.06939,bill_sm3
SLEIPNER ØST,2012-05-01,Gas,0.07128,bill_sm3
SLEIPNER ØST,2012-06-01,Gas,0.06394,bill_sm3
SLEIPNER ØST,2012-07-01,Gas,0.06375,bill_sm3
SLEIPNER ØST,2012-08-01,Gas,0.03171,bill_sm3
SLEIPNER ØST,2012-09-01,Gas,0.02756,bill_sm3
SLEIPNER ØST,2012-10-01,Gas,0.04318,bill_sm3
SLEIPNER ØST,2012-11-01,Gas,0.04109,bill_sm3
SLEIPNER ØST,2012-12-01,Gas,0.04009,bill_sm3
SLEIPNER ØST,2013-01-01,Gas,0.04348,bill_sm3
SLEIPNER ØST,2013-02-01,Gas,0.03608,bill_sm3
SLEIPNER ØST,2013-03-01,Gas,0.04221,bill_sm3
SLEIPNER ØST,2013-04-01,Gas,0.03889,bill_sm3
SLEIPNER ØST,2013-05-01,Gas,0.03886,bill_sm3
SLEIPNER ØST,2013-06-01,Gas,0.03706,bill_sm3
SLEIPNER ØST,2013-07-01,Gas,0.03887,bill_sm3
SLEIPNER ØST,2013-08-01,Gas,0.02958,bill_sm3
SLEIPNER ØST,2013-09-01,Gas,0.03439,bill_sm3
SLEIPNER ØST,2013-10-01,Gas,0.03688,bill_sm3
SLEIPNER ØST,2013-11-01,Gas,0.03557,bill_sm3
SLEIPNER ØST,2013-12-01,Gas,0.03438,bill_sm3
SLEIPNER ØST,2014-01-01,Gas,0.03464,bill_sm3
SLEIPNER ØST,2014-02-01,Gas,0.02829,bill_sm3
SLEIPNER ØST,2014-03-01,Gas,0.03388,bill_sm3
SLEIPNER ØST,2014-04-01,Gas,0.03216,bill_sm3
SLEIPNER ØST,2014-05-01,Gas,0.02986,bill_sm3
SLEIPNER ØST,2014-06-01,Gas,0.03182,bill_sm3
SLEIPNER ØST,2014-07-01,Gas,0.03272,bill_sm3
SLEIPNER ØST,2014-08-01,Gas,0.01477,bill_sm3
SLEIPNER ØST,2014-09-01,Gas,0.02865,bill_sm3
SLEIPNER ØST,2014-10-01,Gas,0.03366,bill_sm3
SLEIPNER ØST,2014-11-01,Gas,0.03658,bill_sm3
SLEIPNER ØST,2014-12-01,Gas,0.03284,bill_sm3
SLEIPNER ØST,2015-01-01,Gas,0.0327,bill_sm3
SLEIPNER ØST,2015-02-01,Gas,0.02786,bill_sm3
SLEIPNER ØST,2015-03-01,Gas,0.03181,bill_sm3
SLEIPNER ØST,2015-04-01,Gas,0.03161,bill_sm3
SLEIPNER ØST,2015-05-01,Gas,0.03033,bill_sm3
SLEIPNER ØST,2015-06-01,Gas,0.03025,bill_sm3
SLEIPNER ØST,2015-07-01,Gas,0.03095,bill_sm3
SLEIPNER ØST,2015-08-01,Gas,0.02538,bill_sm3
SLEIPNER ØST,2015-09-01,Gas,0.0286,bill_sm3
SLEIPNER ØST,2015-10-01,Gas,0.02962,bill_sm3
SLEIPNER ØST,2015-11-01,Gas,0.02804,bill_sm3
SLEIPNER ØST,2015-12-01,Gas,0.02693,bill_sm3
SLEIPNER ØST,2016-01-01,Gas,0.02817,bill_sm3
SLEIPNER ØST,2016-02-01,Gas,0.02601,bill_sm3
SLEIPNER ØST,2016-03-01,Gas,0.02686,bill_sm3
SLEIPNER ØST,2016-04-01,Gas,0.0277,bill_sm3
SLEIPNER ØST,2016-05-01,Gas,0.02696,bill_sm3
SLEIPNER ØST,2016-06-01,Gas,0.02586,bill_sm3
SLEIPNER ØST,2016-07-01,Gas,0.02598,bill_sm3
SLEIPNER ØST,2016-08-01,Gas,0.02005,bill_sm3
SLEIPNER ØST,2016-09-01,Gas,0.0104,bill_sm3
SLEIPNER ØST,2016-10-01,Gas,0.02587,bill_sm3
SLEIPNER ØST,2016-11-01,Gas,0.02521,bill_sm3
SLEIPNER ØST,2016-12-01,Gas,0.02534,bill_sm3
SLEIPNER ØST,2017-01-01,Gas,0.02446,bill_sm3
SLEIPNER ØST,2017-02-01,Gas,0.02227,bill_sm3
SLEIPNER ØST,2017-03-01,Gas,0.01055,bill_sm3
SLEIPNER ØST,2017-04-01,Gas,0.00753,bill_sm3
SLEIPNER ØST,2017-05-01,Gas,0.00778,bill_sm3
SLEIPNER ØST,2017-06-01,Gas,0.00704,bill_sm3
SLEIPNER ØST,2017-07-01,Gas,0.00613,bill_sm3
SLEIPNER ØST,2017-08-01,Gas,0.00383,bill_sm3
SLEIPNER ØST,2017-09-01,Gas,0.00582,bill_sm3
SLEIPNER ØST,2017-10-01,Gas,0.01224,bill_sm3
SLEIPNER ØST,2017-11-01,Gas,0.01296,bill_sm3
SLEIPNER ØST,2017-12-01,Gas,0.01522,bill_sm3
SLEIPNER ØST,2018-01-01,Gas,0.01691,bill_sm3
SLEIPNER ØST,2018-02-01,Gas,0.01841,bill_sm3
SLEIPNER ØST,2018-03-01,Gas,0.0183,bill_sm3
SLEIPNER ØST,2018-04-01,Gas,0.01824,bill_sm3
SLEIPNER ØST,2018-05-01,Gas,0.01494,bill_sm3
SLEIPNER ØST,2018-06-01,Gas,0.02051,bill_sm3
SLEIPNER ØST,2018-07-01,Gas,0.01908,bill_sm3
SLEIPNER ØST,2018-08-01,Gas,0.01964,bill_sm3
SLEIPNER ØST,2018-09-01,Gas,0.00365,bill_sm3
SLEIPNER ØST,2018-10-01,Gas,0.01244,bill_sm3
SLEIPNER ØST,2018-11-01,Gas,0.01614,bill_sm3
SLEIPNER ØST,2018-12-01,Gas,0.01526,bill_sm3
SLEIPNER ØST,2019-01-01,Gas,0.01565,bill_sm3
SLEIPNER ØST,2019-02-01,Gas,0.01455,bill_sm3
SLEIPNER ØST,2019-03-01,Gas,0.01591,bill_sm3
SLEIPNER ØST,2019-04-01,Gas,0.01534,bill_sm3
SLEIPNER ØST,2019-05-01,Gas,0.01508,bill_sm3
SLEIPNER ØST,2019-06-01,Gas,0.01433,bill_sm3
SLEIPNER ØST,2019-07-01,Gas,0.0144,bill_sm3
SLEIPNER ØST,2019-08-01,Gas,0.01473,bill_sm3
SLEIPNER ØST,2019-09-01,Gas,0.01176,bill_sm3
SLEIPNER ØST,2019-10-01,Gas,0.0156,bill_sm3
SLEIPNER ØST,2019-11-01,Gas,0.01334,bill_sm3
SLEIPNER ØST,2019-12-01,Gas,0.01436,bill_sm3
SLEIPNER ØST,2020-01-01,Gas,0.01412,bill_sm3
SLEIPNER ØST,2020-02-01,Gas,0.01257,bill_sm3
SLEIPNER ØST,2020-03-01,Gas,0.01451,bill_sm3
SLEIPNER ØST,2020-04-01,Gas,0.01411,bill_sm3
SLEIPNER ØST,2020-05-01,Gas,0.01266,bill_sm3
SLEIPNER ØST,2020-06-01,Gas,0.01344,bill_sm3
SLEIPNER ØST,2020-07-01,Gas,0.01304,bill_sm3
SLEIPNER ØST,2020-08-01,Gas,0.01378,bill_sm3
SLEIPNER ØST,2020-09-01,Gas,0.00713,bill_sm3
SLEIPNER ØST,2020-10-01,Gas,0.01048,bill_sm3
SLEIPNER ØST,2020-11-01,Gas,0.00859,bill_sm3
SLEIPNER ØST,2020-12-01,Gas,0.01175,bill_sm3
SLEIPNER ØST,2021-01-01,Gas,0.01161,bill_sm3
SLEIPNER ØST,2021-02-01,Gas,0.01046,bill_sm3
SLEIPNER ØST,2021-03-01,Gas,0.01288,bill_sm3
SLEIPNER ØST,2021-04-01,Gas,0.01113,bill_sm3
SLEIPNER ØST,2021-05-01,Gas,0.01111,bill_sm3
SLEIPNER ØST,2021-06-01,Gas,0.01148,bill_sm3
SLEIPNER ØST,2021-07-01,Gas,0.00635,bill_sm3
SLEIPNER ØST,2021-08-01,Gas,0.00433,bill_sm3
SLEIPNER ØST,2021-09-01,Gas,0.00079,bill_sm3
SLEIPNER ØST,2021-10-01,Gas,0.00399,bill_sm3
SLEIPNER ØST,2021-11-01,Gas,0.00307,bill_sm3
SLEIPNER ØST,2021-12-01,Gas,0.00561,bill_sm3
SLEIPNER ØST,2022-01-01,Gas,0.00456,bill_sm3
SLEIPNER ØST,2022-02-01,Gas,0.00421,bill_sm3
SLEIPNER ØST,2022-03-01,Gas,0.00495,bill_sm3
SLEIPNER ØST,2022-04-01,Gas,0.00524,bill_sm3
SLEIPNER ØST,2022-05-01,Gas,0.00976,bill_sm3
SLEIPNER ØST,2022-06-01,Gas,0.01052,bill_sm3
SLEIPNER ØST,2022-07-01,Gas,0.00975,bill_sm3
SLEIPNER ØST,2022-08-01,Gas,0.01099,bill_sm3
SLEIPNER ØST,2022-09-01,Gas,0.0038,bill_sm3
SLEIPNER ØST,2022-10-01,Gas,0.00279,bill_sm3
SLEIPNER ØST,2022-11-01,Gas,0.00885,bill_sm3
SLEIPNER ØST,2022-12-01,Gas,0.01078,bill_sm3
SLEIPNER ØST,2023-01-01,Gas,0.01044,bill_sm3
SLEIPNER ØST,2023-02-01,Gas,0.00857,bill_sm3
SLEIPNER ØST,2023-03-01,Gas,0.00807,bill_sm3
SLEIPNER ØST,2023-04-01,Gas,0.00967,bill_sm3
SLEIPNER ØST,2023-05-01,Gas,0.0063,bill_sm3
SLEIPNER ØST,2023-06-01,Gas,0.00903,bill_sm3
SLEIPNER ØST,2023-07-01,Gas,0.00952,bill_sm3
SLEIPNER ØST,2023-08-01,Gas,0.00957,bill_sm3
SLEIPNER ØST,2023-09-01,Gas,0.0058,bill_sm3
SLEIPNER ØST,2023-10-01,Gas,0.00647,bill_sm3
SLEIPNER ØST,2023-11-01,Gas,0.01106,bill_sm3
SLEIPNER ØST,2023-12-01,Gas,0.00664,bill_sm3
SLEIPNER ØST,2024-01-01,Gas,0.00833,bill_sm3
SLEIPNER ØST,2024-02-01,Gas,0.0064,bill_sm3
SLEIPNER ØST,2024-03-01,Gas,0.00951,bill_sm3
SLEIPNER ØST,2024-04-01,Gas,0.007,bill_sm3
SLEIPNER ØST,2024-05-01,Gas,0.00697,bill_sm3
SLEIPNER ØST,2024-06-01,Gas,0.00856,bill_sm3
SLEIPNER ØST,2024-07-01,Gas,0.0074,bill_sm3
SLEIPNER ØST,2024-08-01,Gas,0.00592,bill_sm3
SLEIPNER ØST,2024-09-01,Gas,0.00018,bill_sm3
SLEIPNER ØST,2024-10-01,Gas,0.0068,bill_sm3
SLEIPNER ØST,2024-11-01,Gas,0.00737,bill_sm3
SLEIPNER ØST,2024-12-01,Gas,0.00659,bill_sm3
SLEIPNER ØST,2025-01-01,Gas,0.00595,bill_sm3
SLEIPNER ØST,2025-02-01,Gas,0.00511,bill_sm3
SLEIPNER ØST,2025-03-01,Gas,0.00527,bill_sm3
SLEIPNER ØST,2025-04-01,Gas,0.00438,bill_sm3
SLEIPNER ØST,2025-05-01,Gas,0.00473,bill_sm3
SNORRE,1992-08-01,Gas,0.00821,bill_sm3
SNORRE,1992-09-01,Gas,0.02364,bill_sm3
SNORRE,1992-10-01,Gas,0.0322,bill_sm3
SNORRE,1992-11-01,Gas,0.04478,bill_sm3
SNORRE,1992-12-01,Gas,0.04378,bill_sm3
SNORRE,1993-01-01,Gas,0.0329,bill_sm3
SNORRE,1993-02-01,Gas,0.04141,bill_sm3
SNORRE,1993-03-01,Gas,0.05628,bill_sm3
SNORRE,1993-04-01,Gas,0.06313,bill_sm3
SNORRE,1993-05-01,Gas,0.05435,bill_sm3
SNORRE,1993-06-01,Gas,0.04677,bill_sm3
SNORRE,1993-07-01,Gas,0.06807,bill_sm3
SNORRE,1993-08-01,Gas,0.0783,bill_sm3
SNORRE,1993-09-01,Gas,0.02965,bill_sm3
SNORRE,1993-10-01,Gas,0.06994,bill_sm3
SNORRE,1993-11-01,Gas,0.07753,bill_sm3
SNORRE,1993-12-01,Gas,0.07026,bill_sm3
SNORRE,1994-01-01,Gas,0.0805,bill_sm3
SNORRE,1994-02-01,Gas,0.08842,bill_sm3
SNORRE,1994-03-01,Gas,0.11377,bill_sm3
SNORRE,1994-04-01,Gas,0.08932,bill_sm3
SNORRE,1994-05-01,Gas,0.11527,bill_sm3
SNORRE,1994-06-01,Gas,0.08718,bill_sm3
SNORRE,1994-07-01,Gas,0.06192,bill_sm3
SNORRE,1994-08-01,Gas,0.0603,bill_sm3
SNORRE,1994-09-01,Gas,0.0395,bill_sm3
SNORRE,1994-10-01,Gas,0.10772,bill_sm3
SNORRE,1994-11-01,Gas,0.09272,bill_sm3
SNORRE,1994-12-01,Gas,0.10865,bill_sm3
SNORRE,1995-01-01,Gas,0.10888,bill_sm3
