field,date,product,volume,unit
STATFJORD ØST,1996-04-01,Oil,0.26164,mill_sm3
STATFJORD ØST,1996-05-01,Oil,0.21529,mill_sm3
STATFJORD ØST,1996-06-01,Oil,0.31466,mill_sm3
STATFJORD ØST,1996-07-01,Oil,0.31177,mill_sm3
STATFJORD ØST,1996-08-01,Oil,0.099,mill_sm3
STATFJORD ØST,1996-09-01,Oil,0.3157,mill_sm3
STATFJORD ØST,1996-10-01,Oil,0.31396,mill_sm3
STATFJORD ØST,1996-11-01,Oil,0.31072,mill_sm3
STATFJORD ØST,1996-12-01,Oil,0.3796,mill_sm3
STATFJORD ØST,1997-01-01,Oil,0.36617,mill_sm3
STATFJORD ØST,1997-02-01,Oil,0.31377,mill_sm3
STATFJORD ØST,1997-03-01,Oil,0.27956,mill_sm3
STATFJORD ØST,1997-04-01,Oil,0.342,mill_sm3
STATFJORD ØST,1997-05-01,Oil,0.33358,mill_sm3
STATFJORD ØST,1997-06-01,Oil,0.31941,mill_sm3
STATFJORD ØST,1997-07-01,Oil,0.32006,mill_sm3
STATFJORD ØST,1997-08-01,Oil,0.37953,mill_sm3
STATFJORD ØST,1997-09-01,Oil,0.3593,mill_sm3
STATFJORD ØST,1997-10-01,Oil,0.39222,mill_sm3
STATFJORD ØST,1997-11-01,Oil,0.37306,mill_sm3
STATFJORD ØST,1997-12-01,Oil,0.37125,mill_sm3
STATFJORD ØST,1998-01-01,Oil,0.36615,mill_sm3
STATFJORD ØST,1998-02-01,Oil,0.34303,mill_sm3
STATFJORD ØST,1998-03-01,Oil,0.38228,mill_sm3
STATFJORD ØST,1998-04-01,Oil,0.37337,mill_sm3
STATFJORD ØST,1998-05-01,Oil,0.36569,mill_sm3
STATFJORD ØST,1998-06-01,Oil,0.36945,mill_sm3
STATFJORD ØST,1998-07-01,Oil,0.41302,mill_sm3
STATFJORD ØST,1998-08-01,Oil,0.07368,mill_sm3
STATFJORD ØST,1998-09-01,Oil,0.3938,mill_sm3
STATFJORD ØST,1998-10-01,Oil,0.40702,mill_sm3
STATFJORD ØST,1998-11-01,Oil,0.38335,mill_sm3
STATFJORD ØST,1998-12-01,Oil,0.36486,mill_sm3
STATFJORD ØST,1999-01-01,Oil,0.35401,mill_sm3
STATFJORD ØST,1999-02-01,Oil,0.30183,mill_sm3
STATFJORD ØST,1999-03-01,Oil,0.34973,mill_sm3
STATFJORD ØST,1999-04-01,Oil,0.3167,mill_sm3
STATFJORD ØST,1999-05-01,Oil,0.20951,mill_sm3
STATFJORD ØST,1999-06-01,Oil,0.23999,mill_sm3
STATFJORD ØST,1999-07-01,Oil,0.29603,mill_sm3
STATFJORD ØST,1999-08-01,Oil,0.30917,mill_sm3
STATFJORD ØST,1999-09-01,Oil,0.34082,mill_sm3
STATFJORD ØST,1999-10-01,Oil,0.40702,mill_sm3
STATFJORD ØST,1999-11-01,Oil,0.31742,mill_sm3
STATFJORD ØST,1999-12-01,Oil,0.32687,mill_sm3
STATFJORD ØST,2000-01-01,Oil,0.28764,mill_sm3
STATFJORD ØST,2000-02-01,Oil,0.28846,mill_sm3
STATFJORD ØST,2000-03-01,Oil,0.29742,mill_sm3
STATFJORD ØST,2000-04-01,Oil,0.28284,mill_sm3
STATFJORD ØST,2000-05-01,Oil,0.26803,mill_sm3
STATFJORD ØST,2000-06-01,Oil,0.03293,mill_sm3
STATFJORD ØST,2000-07-01,Oil,0.26906,mill_sm3
STATFJORD ØST,2000-08-01,Oil,0.25477,mill_sm3
STATFJORD ØST,2000-09-01,Oil,0.23558,mill_sm3
STATFJORD ØST,2000-10-01,Oil,0.21606,mill_sm3
STATFJORD ØST,2000-11-01,Oil,0.2023,mill_sm3
STATFJORD ØST,2000-12-01,Oil,0.18713,mill_sm3
STATFJORD ØST,2001-01-01,Oil,0.19342,mill_sm3
STATFJORD ØST,2001-02-01,Oil,0.17602,mill_sm3
STATFJORD ØST,2001-03-01,Oil,0.19314,mill_sm3
STATFJORD ØST,2001-04-01,Oil,0.20234,mill_sm3
STATFJORD ØST,2001-05-01,Oil,0.20204,mill_sm3
STATFJORD ØST,2001-06-01,Oil,0.19095,mill_sm3
STATFJORD ØST,2001-07-01,Oil,0.19114,mill_sm3
STATFJORD ØST,2001-08-01,Oil,0.1792,mill_sm3
STATFJORD ØST,2001-09-01,Oil,0.16871,mill_sm3
STATFJORD ØST,2001-10-01,Oil,0.16262,mill_sm3
STATFJORD ØST,2001-11-01,Oil,0.16134,mill_sm3
STATFJORD ØST,2001-12-01,Oil,0.17614,mill_sm3
STATFJORD ØST,2002-01-01,Oil,0.14261,mill_sm3
STATFJORD ØST,2002-02-01,Oil,0.15442,mill_sm3
STATFJORD ØST,2002-03-01,Oil,0.14409,mill_sm3
STATFJORD ØST,2002-04-01,Oil,0.19848,mill_sm3
STATFJORD ØST,2002-05-01,Oil,0.19817,mill_sm3
STATFJORD ØST,2002-06-01,Oil,0.08215,mill_sm3
STATFJORD ØST,2002-07-01,Oil,0.20924,mill_sm3
STATFJORD ØST,2002-08-01,Oil,0.04984,mill_sm3
STATFJORD ØST,2002-09-01,Oil,0.18835,mill_sm3
STATFJORD ØST,2002-10-01,Oil,0.19215,mill_sm3
STATFJORD ØST,2002-11-01,Oil,0.17053,mill_sm3
STATFJORD ØST,2002-12-01,Oil,0.18741,mill_sm3
STATFJORD ØST,2003-01-01,Oil,0.18866,mill_sm3
STATFJORD ØST,2003-02-01,Oil,0.17209,mill_sm3
STATFJORD ØST,2003-03-01,Oil,0.19313,mill_sm3
STATFJORD ØST,2003-04-01,Oil,0.18399,mill_sm3
STATFJORD ØST,2003-05-01,Oil,0.16879,mill_sm3
STATFJORD ØST,2003-06-01,Oil,0.16221,mill_sm3
STATFJORD ØST,2003-07-01,Oil,0.16628,mill_sm3
STATFJORD ØST,2003-08-01,Oil,0.15986,mill_sm3
STATFJORD ØST,2003-09-01,Oil,0.15822,mill_sm3
STATFJORD ØST,2003-10-01,Oil,0.15463,mill_sm3
STATFJORD ØST,2003-11-01,Oil,0.14579,mill_sm3
STATFJORD ØST,2003-12-01,Oil,0.13876,mill_sm3
STATFJORD ØST,2004-01-01,Oil,0.13446,mill_sm3
STATFJORD ØST,2004-02-01,Oil,0.12934,mill_sm3
STATFJORD ØST,2004-03-01,Oil,0.12181,mill_sm3
STATFJORD ØST,2004-04-01,Oil,0.0711,mill_sm3
STATFJORD ØST,2004-05-01,Oil,0.12002,mill_sm3
STATFJORD ØST,2004-06-01,Oil,0.1255,mill_sm3
STATFJORD ØST,2004-07-01,Oil,0.12662,mill_sm3
STATFJORD ØST,2004-08-01,Oil,0.11864,mill_sm3
STATFJORD ØST,2004-09-01,Oil,0.11279,mill_sm3
STATFJORD ØST,2004-10-01,Oil,0.10581,mill_sm3
STATFJORD ØST,2004-11-01,Oil,0.09346,mill_sm3
STATFJORD ØST,2004-12-01,Oil,0.08911,mill_sm3
STATFJORD ØST,2005-01-01,Oil,0.08631,mill_sm3
STATFJORD ØST,2005-02-01,Oil,0.09438,mill_sm3
STATFJORD ØST,2005-03-01,Oil,0.09242,mill_sm3
STATFJORD ØST,2005-04-01,Oil,0.09488,mill_sm3
STATFJORD ØST,2005-05-01,Oil,0.10286,mill_sm3
STATFJORD ØST,2005-06-01,Oil,0.10183,mill_sm3
STATFJORD ØST,2005-07-01,Oil,0.08669,mill_sm3
STATFJORD ØST,2005-08-01,Oil,0.09057,mill_sm3
STATFJORD ØST,2005-09-01,Oil,0.09062,mill_sm3
STATFJORD ØST,2005-10-01,Oil,0.09665,mill_sm3
STATFJORD ØST,2005-11-01,Oil,0.09601,mill_sm3
STATFJORD ØST,2005-12-01,Oil,0.0961,mill_sm3
STATFJORD ØST,2006-01-01,Oil,0.08953,mill_sm3
STATFJORD ØST,2006-02-01,Oil,0.06867,mill_sm3
STATFJORD ØST,2006-03-01,Oil,0.0743,mill_sm3
STATFJORD ØST,2006-04-01,Oil,0.09608,mill_sm3
STATFJORD ØST,2006-05-01,Oil,0.13173,mill_sm3
STATFJORD ØST,2006-06-01,Oil,0.0074,mill_sm3
STATFJORD ØST,2006-07-01,Oil,0.11646,mill_sm3
STATFJORD ØST,2006-08-01,Oil,0.12279,mill_sm3
STATFJORD ØST,2006-09-01,Oil,0.12277,mill_sm3
STATFJORD ØST,2006-10-01,Oil,0.06974,mill_sm3
STATFJORD ØST,2006-11-01,Oil,0.11895,mill_sm3
STATFJORD ØST,2006-12-01,Oil,0.11732,mill_sm3
STATFJORD ØST,2007-01-01,Oil,0.11808,mill_sm3
STATFJORD ØST,2007-02-01,Oil,0.09944,mill_sm3
STATFJORD ØST,2007-03-01,Oil,0.1036,mill_sm3
STATFJORD ØST,2007-04-01,Oil,0.11588,mill_sm3
STATFJORD ØST,2007-05-01,Oil,0.11836,mill_sm3
STATFJORD ØST,2007-06-01,Oil,0.09117,mill_sm3
STATFJORD ØST,2007-07-01,Oil,0.09054,mill_sm3
STATFJORD ØST,2007-08-01,Oil,0.08722,mill_sm3
STATFJORD ØST,2007-09-01,Oil,0.0918,mill_sm3
STATFJORD ØST,2007-10-01,Oil,0.0927,mill_sm3
STATFJORD ØST,2007-11-01,Oil,0.08742,mill_sm3
STATFJORD ØST,2007-12-01,Oil,0.08641,mill_sm3
STATFJORD ØST,2008-01-01,Oil,0.07509,mill_sm3
STATFJORD ØST,2008-02-01,Oil,0.07437,mill_sm3
STATFJORD ØST,2008-03-01,Oil,0.07467,mill_sm3
STATFJORD ØST,2008-04-01,Oil,0.01336,mill_sm3
STATFJORD ØST,2008-05-01,Oil,0.08854,mill_sm3
STATFJORD ØST,2008-06-01,Oil,0.05417,mill_sm3
STATFJORD ØST,2008-07-01,Oil,0.0558,mill_sm3
STATFJORD ØST,2008-08-01,Oil,0.07225,mill_sm3
STATFJORD ØST,2008-09-01,Oil,0.07167,mill_sm3
STATFJORD ØST,2008-10-01,Oil,0.07302,mill_sm3
STATFJORD ØST,2008-11-01,Oil,0.06294,mill_sm3
STATFJORD ØST,2008-12-01,Oil,0.06623,mill_sm3
STATFJORD ØST,2009-01-01,Oil,0.06147,mill_sm3
STATFJORD ØST,2009-02-01,Oil,0.05678,mill_sm3
STATFJORD ØST,2009-03-01,Oil,0.05798,mill_sm3
STATFJORD ØST,2009-04-01,Oil,0.04736,mill_sm3
STATFJORD ØST,2009-05-01,Oil,0.04213,mill_sm3
STATFJORD ØST,2009-06-01,Oil,0.0506,mill_sm3
STATFJORD ØST,2009-07-01,Oil,0.04816,mill_sm3
STATFJORD ØST,2009-08-01,Oil,0.00362,mill_sm3
STATFJORD ØST,2009-09-01,Oil,0.04788,mill_sm3
STATFJORD ØST,2009-10-01,Oil,0.04729,mill_sm3
STATFJORD ØST,2009-11-01,Oil,0.04418,mill_sm3
STATFJORD ØST,2009-12-01,Oil,0.04416,mill_sm3
STATFJORD ØST,2010-01-01,Oil,0.08661,mill_sm3
STATFJORD ØST,2010-02-01,Oil,0.08788,mill_sm3
STATFJORD ØST,2010-03-01,Oil,0.10595,mill_sm3
STATFJORD ØST,2010-04-01,Oil,0.10046,mill_sm3
STATFJORD ØST,2010-05-01,Oil,0.0859,mill_sm3
STATFJORD ØST,2010-06-01,Oil,0.06729,mill_sm3
STATFJORD ØST,2010-07-01,Oil,0.05714,mill_sm3
STATFJORD ØST,2010-08-01,Oil,0.06638,mill_sm3
STATFJORD ØST,2010-09-01,Oil,0.04515,mill_sm3
STATFJORD ØST,2010-10-01,Oil,0.03902,mill_sm3
STATFJORD ØST,2010-11-01,Oil,0.03653,mill_sm3
STATFJORD ØST,2010-12-01,Oil,0.03908,mill_sm3
STATFJORD ØST,2011-01-01,Oil,0.03968,mill_sm3
